_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,crowd_ans,gt,gt_conf,in_out_radio_gold,pic_url,question_n,v1,v10,v2,v3,v4,v5,v6,v7,v8,v9
2169189345,2/22/2019 16:22:32,false,4550424139,,2/22/2019 16:06:21,false,neodev,1,44008198,VEN,"","",186.95.10.43,Paraguay,Paraguay,Croatia,,https://i.imgur.com/Q4UZAB1.jpg,11,Croatia,Bulgaria,Paraguay,Tunisia,Palau,United states,Tonga,East timor,Italy,Brunei darussalam
2169189345,2/22/2019 16:41:18,false,4550485173,,2/22/2019 16:36:36,false,clixsense,1,45085360,GTM,07,Guatemala City,190.56.75.88,Paraguay,Paraguay,Croatia,,https://i.imgur.com/Q4UZAB1.jpg,11,Croatia,Bulgaria,Paraguay,Tunisia,Palau,United states,Tonga,East timor,Italy,Brunei darussalam
2169189345,2/22/2019 16:41:52,false,4550487866,,2/22/2019 16:39:29,false,elite,1,43195012,BRA,06,Fortaleza,191.190.98.86,Paraguay,Paraguay,Croatia,,https://i.imgur.com/Q4UZAB1.jpg,11,Croatia,Bulgaria,Paraguay,Tunisia,Palau,United states,Tonga,East timor,Italy,Brunei darussalam
2169189345,2/22/2019 16:43:32,false,4550495163,,2/22/2019 16:36:32,false,neodev,1,44334102,VEN,25,Caracas,201.211.62.161,Paraguay,Paraguay,Croatia,,https://i.imgur.com/Q4UZAB1.jpg,11,Croatia,Bulgaria,Paraguay,Tunisia,Palau,United states,Tonga,East timor,Italy,Brunei darussalam
2169189345,2/22/2019 16:59:46,false,4550556126,,2/22/2019 16:37:02,false,clixsense,1,37344082,UKR,07,Kharkiv,109.87.84.58,Paraguay,Paraguay,Croatia,,https://i.imgur.com/Q4UZAB1.jpg,11,Croatia,Bulgaria,Paraguay,Tunisia,Palau,United states,Tonga,East timor,Italy,Brunei darussalam
2169189345,2/22/2019 17:10:58,false,4550606890,,2/22/2019 17:08:49,false,clixsense,1.0,44916295,RUS,"","",90.154.4.56,Paraguay,Paraguay,Croatia,,https://i.imgur.com/Q4UZAB1.jpg,11,Croatia,Bulgaria,Paraguay,Tunisia,Palau,United states,Tonga,East timor,Italy,Brunei darussalam
2169189346,2/22/2019 15:38:34,false,4550215001,,2/22/2019 15:35:46,false,elite,1.0,41619660,,,"",193.37.252.139,Senegal,Senegal,Mali,,https://i.imgur.com/ftGBfn4.jpg,12,Italy,Mali,Nepal,Virgin islands (u.s.),Philippines,Senegal,Tanzania,Cayman islands,Finland,Nauru
2169189346,2/22/2019 16:03:23,false,4550342238,,2/22/2019 16:00:20,false,clixsense,1.0,43726491,UKR,09,Khmelnitskiy,94.230.197.94,Senegal,Senegal,Mali,,https://i.imgur.com/ftGBfn4.jpg,12,Italy,Mali,Nepal,Virgin islands (u.s.),Philippines,Senegal,Tanzania,Cayman islands,Finland,Nauru
2169189346,2/22/2019 16:10:23,false,4550372579,,2/22/2019 16:07:06,false,elite,1.0,44510375,VEN,07,Valencia,200.44.198.0,Senegal,Senegal,Mali,,https://i.imgur.com/ftGBfn4.jpg,12,Italy,Mali,Nepal,Virgin islands (u.s.),Philippines,Senegal,Tanzania,Cayman islands,Finland,Nauru
2169189346,2/22/2019 16:12:27,false,4550383739,,2/22/2019 16:06:20,false,neodev,1.0,44500273,VEN,15,Cúa,143.0.96.27,Senegal,Senegal,Mali,,https://i.imgur.com/ftGBfn4.jpg,12,Italy,Mali,Nepal,Virgin islands (u.s.),Philippines,Senegal,Tanzania,Cayman islands,Finland,Nauru
