_unit_id;_created_at;_golden;_id;_missed;_started_at;_tainted;_channel;_trust;_worker_id;_country;_region;_city;_ip;crowd_ans;gt;gt_conf;question_n;in_out_radio_gold;pic_url;v1;v2;v3;v4;v5
2169302806;2/22/2019 16:52:10;false;4550527468;;2/22/2019 16:47:38;false;neodev;1;44778554;MEX;15;Atizapán De Zaragoza;189.225.223.110;Crêpe;Crêpe;Pancake;6;;https://i.imgur.com/PbBAwPS.jpg;Pancake;Crêpe;Cornbread;Crabcake;Fortune cookies
2169302806;2/22/2019 16:52:26;false;4550528592;;2/22/2019 16:48:18;false;keeprewarding;1;44038269;CRI;4;Heredia;190.113.110.75;Crêpe;Crêpe;Pancake;6;;https://i.imgur.com/PbBAwPS.jpg;Pancake;Crêpe;Cornbread;Crabcake;Fortune cookies
2169302806;2/22/2019 17:20:29;false;4550660449;;2/22/2019 17:18:15;false;neodev;1;44505714;VEN;25;Caracas;190.153.46.219;Crêpe;Crêpe;Pancake;6;;https://i.imgur.com/PbBAwPS.jpg;Pancake;Crêpe;Cornbread;Crabcake;Fortune cookies
2169302806;2/22/2019 17:58:23;false;4550892710;;2/22/2019 17:48:38;false;elite;1.0;35896825;SRB;0;Nis;178.149.81.87;Pancake;Crêpe;Pancake;6;;https://i.imgur.com/PbBAwPS.jpg;Pancake;Crêpe;Cornbread;Crabcake;Fortune cookies
2169302806;2/22/2019 18:17:26;false;4551004841;;2/22/2019 18:16:45;false;neodev;1;33658963;UKR;4;Dnepropetrovsk;91.243.198.251;Pancake;Crêpe;Pancake;6;;https://i.imgur.com/PbBAwPS.jpg;Pancake;Crêpe;Cornbread;Crabcake;Fortune cookies
2169302806;2/22/2019 18:17:34;false;4551005710;;2/22/2019 18:16:38;false;elite;1.0;34320317;SRB;0;Leskovac;178.149.147.43;Pancake;Crêpe;Pancake;6;;https://i.imgur.com/PbBAwPS.jpg;Pancake;Crêpe;Cornbread;Crabcake;Fortune cookies
2169302806;2/22/2019 18:17:36;false;4551005987;;2/22/2019 18:16:40;false;clixsense;1;45016156;RUS;73;Kazan;87.117.189.159;Pancake;Crêpe;Pancake;6;;https://i.imgur.com/PbBAwPS.jpg;Pancake;Crêpe;Cornbread;Crabcake;Fortune cookies
2169302806;2/22/2019 18:17:46;false;4551006881;;2/22/2019 18:16:40;false;elite;1;44354224;SRB;0;Nis;94.228.237.51;Pancake;Crêpe;Pancake;6;;https://i.imgur.com/PbBAwPS.jpg;Pancake;Crêpe;Cornbread;Crabcake;Fortune cookies
2169302806;2/22/2019 18:17:57;false;4551007938;;2/22/2019 18:16:39;false;elite;1;44844792;EGY;11;Cairo;217.55.161.229;Crêpe;Crêpe;Pancake;6;;https://i.imgur.com/PbBAwPS.jpg;Pancake;Crêpe;Cornbread;Crabcake;Fortune cookies
2169302806;2/22/2019 18:18:21;false;4551010099;;2/22/2019 18:16:40;false;clixsense;1.0;44144595;UKR;4;Dnepropetrovsk;93.178.206.49;Pancake;Crêpe;Pancake;6;;https://i.imgur.com/PbBAwPS.jpg;Pancake;Crêpe;Cornbread;Crabcake;Fortune cookies
2169302806;2/22/2019 18:18:31;false;4551011034;;2/22/2019 18:16:49;false;elite;1;44756361;VEN;7;Guacara;190.206.123.139;Cornbread;Crêpe;Pancake;6;;https://i.imgur.com/PbBAwPS.jpg;Pancake;Crêpe;Cornbread;Crabcake;Fortune cookies
2169302806;2/22/2019 18:27:55;false;4551060511;;2/22/2019 18:17:11;false;elite;1;34883552;VEN;25;Caracas;190.37.13.158;Crêpe;Crêpe;Pancake;6;;https://i.imgur.com/PbBAwPS.jpg;Pancake;Crêpe;Cornbread;Crabcake;Fortune cookies
2169302806;2/22/2019 18:48:30;false;4551164439;;2/22/2019 18:46:52;false;elite;1;42446750;MKD;6;Bitola;79.125.181.81;Pancake;Crêpe;Pancake;6;;https://i.imgur.com/PbBAwPS.jpg;Pancake;Crêpe;Cornbread;Crabcake;Fortune cookies
2169302806;2/22/2019 18:49:38;false;4551169693;;2/22/2019 18:47:51;false;clixsense;1;16741266;ESP;59;Bilbao;80.103.137.66;Crêpe;Crêpe;Pancake;6;;https://i.imgur.com/PbBAwPS.jpg;Pancake;Crêpe;Cornbread;Crabcake;Fortune cookies
2169302806;2/22/2019 19:21:32;false;4551303719;;2/22/2019 19:17:26;false;elite;1;43863415;SRB;0;Belgrade;178.148.144.221;Pancake;Crêpe;Pancake;6;;https://i.imgur.com/PbBAwPS.jpg;Pancake;Crêpe;Cornbread;Crabcake;Fortune cookies
2169302808;2/22/2019 16:48:09;false;4550512988;;2/22/2019 16:47:29;false;clixsense;1.0;6335115;SRB;0;Belgrade;109.92.89.175;Nut;Chickpeas;Soybeans;7;;https://i.imgur.com/1PxDBj3.jpg;Soybeans;Nut;Pea;Peanut;Chickpeas
2169302808;2/22/2019 16:48:50;false;4550515693;;2/22/2019 16:47:48;false;elite;1.0;44705449;EGY;11;Cairo;41.237.0.217;Chickpeas;Chickpeas;Soybeans;7;;https://i.imgur.com/1PxDBj3.jpg;Soybeans;Nut;Pea;Peanut;Chickpeas
2169302808;2/22/2019 16:48:53;false;4550515834;;2/22/2019 16:47:43;false;elite;1.0;43727939;EGY;11;Cairo;197.50.31.128;Nut;Chickpeas;Soybeans;7;;https://i.imgur.com/1PxDBj3.jpg;Soybeans;Nut;Pea;Peanut;Chickpeas
2169302808;2/22/2019 16:49:28;false;4550517904;;2/22/2019 16:47:57;false;clixsense;1.0;11582908;SRB;0;Belgrade;178.221.228.2;Chickpeas;Chickpeas;Soybeans;7;;https://i.imgur.com/1PxDBj3.jpg;Soybeans;Nut;Pea;Peanut;Chickpeas
2169302808;2/22/2019 16:50:09;false;4550520501;;2/22/2019 16:47:34;false;neodev;1.0;44334102;VEN;25;Caracas;201.211.62.161;Soybeans;Chickpeas;Soybeans;7;;https://i.imgur.com/1PxDBj3.jpg;Soybeans;Nut;Pea;Peanut;Chickpeas
2169302808;2/22/2019 16:52:10;false;4550527474;;2/22/2019 16:47:38;false;neodev;1.0;44778554;MEX;15;Atizapán De Zaragoza;189.225.223.110;Chickpeas;Chickpeas;Soybeans;7;;https://i.imgur.com/1PxDBj3.jpg;Soybeans;Nut;Pea;Peanut;Chickpeas
2169302808;2/22/2019 16:52:26;false;4550528595;;2/22/2019 16:48:18;false;keeprewarding;1.0;44038269;CRI;4;Heredia;190.113.110.75;Chickpeas;Chickpeas;Soybeans;7;;https://i.imgur.com/1PxDBj3.jpg;Soybeans;Nut;Pea;Peanut;Chickpeas
2169302808;2/22/2019 17:20:29;false;4550660413;;2/22/2019 17:18:15;false;neodev;1.0;44505714;VEN;25;Caracas;190.153.46.219;Chickpeas;Chickpeas;Soybeans;7;;https://i.imgur.com/1PxDBj3.jpg;Soybeans;Nut;Pea;Peanut;Chickpeas
2169302808;2/22/2019 17:49:48;false;4550836621;;2/22/2019 17:48:38;false;elite;1.0;34320317;SRB;0;Leskovac;178.149.147.43;Chickpeas;Chickpeas;Soybeans;7;;https://i.imgur.com/1PxDBj3.jpg;Soybeans;Nut;Pea;Peanut;Chickpeas
2169302808;2/22/2019 18:17:26;false;4551004857;;2/22/2019 18:16:45;false;neodev;1.0;33658963;UKR;4;Dnepropetrovsk;91.243.198.251;Soybeans;Chickpeas;Soybeans;7;;https://i.imgur.com/1PxDBj3.jpg;Soybeans;Nut;Pea;Peanut;Chickpeas
2169302808;2/22/2019 18:17:36;false;4551005978;;2/22/2019 18:16:40;false;clixsense;1.0;45016156;RUS;73;Kazan;87.117.189.159;Chickpeas;Chickpeas;Soybeans;7;;https://i.imgur.com/1PxDBj3.jpg;Soybeans;Nut;Pea;Peanut;Chickpeas
2169302808;2/22/2019 18:17:46;false;4551006875;;2/22/2019 18:16:40;false;elite;1.0;44354224;SRB;0;Nis;94.228.237.51;Nut;Chickpeas;Soybeans;7;;https://i.imgur.com/1PxDBj3.jpg;Soybeans;Nut;Pea;Peanut;Chickpeas
2169302808;2/22/2019 18:17:57;false;4551007943;;2/22/2019 18:16:39;false;elite;1.0;44844792;EGY;11;Cairo;217.55.161.229;Soybeans;Chickpeas;Soybeans;7;;https://i.imgur.com/1PxDBj3.jpg;Soybeans;Nut;Pea;Peanut;Chickpeas
2169302808;2/22/2019 18:18:21;false;4551010096;;2/22/2019 18:16:40;false;clixsense;1.0;44144595;UKR;4;Dnepropetrovsk;93.178.206.49;Nut;Chickpeas;Soybeans;7;;https://i.imgur.com/1PxDBj3.jpg;Soybeans;Nut;Pea;Peanut;Chickpeas
